areaCode,areaName,areaType,date,age,VaccineRegisterPopulationByVaccinationDate,cumPeopleVaccinatedCompleteByVaccinationDate,newPeopleVaccinatedCompleteByVaccinationDate,cumPeopleVaccinatedFirstDoseByVaccinationDate,newPeopleVaccinatedFirstDoseByVaccinationDate,cumPeopleVaccinatedSecondDoseByVaccinationDate,newPeopleVaccinatedSecondDoseByVaccinationDate,cumVaccinationFirstDoseUptakeByVaccinationDatePercentage,cumVaccinationCompleteCoverageByVaccinationDatePercentage,cumVaccinationSecondDoseUptakeByVaccinationDatePercentage
E92000001,England,nation,2021-02-05,45_49,3996824.0,16425.0,203.0,405144.0,13554.0,16425.0,203.0,10.1,0.4,0.4
E92000001,England,nation,2021-02-05,50_54,4224084.0,18850.0,206.0,485382.0,17604.0,18850.0,206.0,11.5,0.5,0.5
E92000001,England,nation,2021-02-05,55_59,4075817.0,19653.0,235.0,511918.0,21483.0,19653.0,235.0,12.6,0.5,0.5
E92000001,England,nation,2021-02-05,60_64,3449874.0,14337.0,153.0,439716.0,24358.0,14337.0,153.0,12.8,0.4,0.4
E92000001,England,nation,2021-02-05,65_69,2890250.0,6343.0,102.0,453318.0,53184.0,6343.0,102.0,15.7,0.2,0.2
E92000001,England,nation,2021-02-05,70_74,2872277.0,4436.0,63.0,1741584.0,182467.0,4436.0,63.0,60.6,0.1,0.1
E92000001,England,nation,2021-02-05,75_79,2078271.0,7724.0,38.0,1812736.0,28905.0,7724.0,38.0,87.2,0.4,0.4
E92000001,England,nation,2021-02-05,80_84,1438100.0,176849.0,37.0,1307885.0,5542.0,176849.0,37.0,91.0,12.3,12.3
E92000001,England,nation,2021-02-05,85_89,869600.0,108822.0,32.0,782452.0,4200.0,108822.0,32.0,90.0,12.5,12.5
E92000001,England,nation,2021-02-05,90+,487806.0,49150.0,29.0,419565.0,3855.0,49150.0,29.0,86.0,10.1,10.1
E92000001,England,nation,2021-02-04,18_24,5229280.0,4642.0,79.0,225776.0,6912.0,4642.0,79.0,4.3,0.1,0.1
E92000001,England,nation,2021-02-04,25_29,4437652.0,7919.0,147.0,269243.0,6983.0,7919.0,147.0,6.1,0.2,0.2
E92000001,England,nation,2021-02-04,30_34,4744796.0,10444.0,204.0,305163.0,8201.0,10444.0,204.0,6.4,0.2,0.2
E92000001,England,nation,2021-02-04,35_39,4552381.0,11477.0,252.0,315800.0,9287.0,11477.0,252.0,6.9,0.2,0.2
E92000001,England,nation,2021-02-04,40_44,4121288.0,13611.0,267.0,340843.0,10278.0,13611.0,267.0,8.3,0.3,0.3
E92000001,England,nation,2021-02-04,45_49,3996824.0,16222.0,335.0,391590.0,12735.0,16222.0,335.0,9.8,0.4,0.4
E92000001,England,nation,2021-02-04,50_54,4224084.0,18644.0,389.0,467778.0,16748.0,18644.0,389.0,11.1,0.4,0.4
E92000001,England,nation,2021-02-04,55_59,4075817.0,19418.0,373.0,490435.0,19558.0,19418.0,373.0,12.0,0.5,0.5
E92000001,England,nation,2021-02-04,60_64,3449874.0,14184.0,224.0,415358.0,22920.0,14184.0,224.0,12.0,0.4,0.4
E92000001,England,nation,2021-02-04,65_69,2890250.0,6241.0,109.0,400134.0,45353.0,6241.0,109.0,13.8,0.2,0.2
E92000001,England,nation,2021-02-04,70_74,2872277.0,4373.0,63.0,1559117.0,180721.0,4373.0,63.0,54.3,0.1,0.1
E92000001,England,nation,2021-02-04,75_79,2078271.0,7686.0,53.0,1783831.0,35348.0,7686.0,53.0,85.8,0.4,0.4
E92000001,England,nation,2021-02-04,80_84,1438100.0,176812.0,80.0,1302343.0,5818.0,176812.0,80.0,90.6,12.3,12.3
E92000001,England,nation,2021-02-04,85_89,869600.0,108790.0,51.0,778252.0,4544.0,108790.0,51.0,89.5,12.5,12.5
E92000001,England,nation,2021-02-04,90+,487806.0,49121.0,19.0,415710.0,3957.0,49121.0,19.0,85.2,10.1,10.1
E92000001,England,nation,2021-02-03,18_24,5229280.0,4563.0,55.0,218864.0,6664.0,4563.0,55.0,4.2,0.1,0.1
E92000001,England,nation,2021-02-03,25_29,4437652.0,7772.0,104.0,262260.0,6659.0,7772.0,104.0,5.9,0.2,0.2
E92000001,England,nation,2021-02-03,30_34,4744796.0,10240.0,147.0,296962.0,7820.0,10240.0,147.0,6.3,0.2,0.2
E92000001,England,nation,2021-02-03,35_39,4552381.0,11225.0,202.0,306513.0,8742.0,11225.0,202.0,6.7,0.2,0.2
E92000001,England,nation,2021-02-03,40_44,4121288.0,13344.0,210.0,330565.0,9451.0,13344.0,210.0,8.0,0.3,0.3
E92000001,England,nation,2021-02-03,45_49,3996824.0,15887.0,267.0,378855.0,11472.0,15887.0,267.0,9.5,0.4,0.4
E92000001,England,nation,2021-02-03,50_54,4224084.0,18255.0,308.0,451030.0,14731.0,18255.0,308.0,10.7,0.4,0.4
E92000001,England,nation,2021-02-03,55_59,4075817.0,19045.0,323.0,470877.0,17310.0,19045.0,323.0,11.6,0.5,0.5
E92000001,England,nation,2021-02-03,60_64,3449874.0,13960.0,215.0,392438.0,20945.0,13960.0,215.0,11.4,0.4,0.4
E92000001,England,nation,2021-02-03,65_69,2890250.0,6132.0,98.0,354781.0,35757.0,6132.0,98.0,12.3,0.2,0.2
E92000001,England,nation,2021-02-03,70_74,2872277.0,4310.0,76.0,1378396.0,169367.0,4310.0,76.0,48.0,0.1,0.1
E92000001,England,nation,2021-02-03,75_79,2078271.0,7633.0,35.0,1748483.0,39413.0,7633.0,35.0,84.1,0.4,0.4
E92000001,England,nation,2021-02-03,80_84,1438100.0,176732.0,99.0,1296525.0,5798.0,176732.0,99.0,90.2,12.3,12.3
E92000001,England,nation,2021-02-03,85_89,869600.0,108739.0,61.0,773708.0,4241.0,108739.0,61.0,89.0,12.5,12.5
E92000001,England,nation,2021-02-03,90+,487806.0,49102.0,45.0,411753.0,3818.0,49102.0,45.0,84.4,10.1,10.1
E92000001,England,nation,2021-02-02,18_24,5229280.0,4508.0,31.0,212200.0,5726.0,4508.0,31.0,4.1,0.1,0.1
E92000001,England,nation,2021-02-02,25_29,4437652.0,7668.0,53.0,255601.0,5866.0,7668.0,53.0,5.8,0.2,0.2
E92000001,England,nation,2021-02-02,30_34,4744796.0,10093.0,72.0,289142.0,6791.0,10093.0,72.0,6.1,0.2,0.2
E92000001,England,nation,2021-02-02,35_39,4552381.0,11023.0,103.0,297771.0,7393.0,11023.0,103.0,6.5,0.2,0.2
E92000001,England,nation,2021-02-02,40_44,4121288.0,13134.0,126.0,321114.0,7961.0,13134.0,126.0,7.8,0.3,0.3
E92000001,England,nation,2021-02-02,45_49,3996824.0,15620.0,123.0,367383.0,9710.0,15620.0,123.0,9.2,0.4,0.4
E92000001,England,nation,2021-02-02,50_54,4224084.0,17947.0,152.0,436299.0,12293.0,17947.0,152.0,10.3,0.4,0.4
E92000001,England,nation,2021-02-02,55_59,4075817.0,18722.0,160.0,453567.0,13778.0,18722.0,160.0,11.1,0.5,0.5
E92000001,England,nation,2021-02-02,60_64,3449874.0,13745.0,97.0,371493.0,16011.0,13745.0,97.0,10.8,0.4,0.4
E92000001,England,nation,2021-02-02,65_69,2890250.0,6034.0,43.0,319024.0,26344.0,6034.0,43.0,11.0,0.2,0.2
E92000001,England,nation,2021-02-02,70_74,2872277.0,4234.0,35.0,1209029.0,124968.0,4234.0,35.0,42.1,0.1,0.1
E92000001,England,nation,2021-02-02,75_79,2078271.0,7598.0,30.0,1709070.0,45476.0,7598.0,30.0,82.2,0.4,0.4
E92000001,England,nation,2021-02-02,80_84,1438100.0,176633.0,95.0,1290727.0,5643.0,176633.0,95.0,89.8,12.3,12.3
E92000001,England,nation,2021-02-02,85_89,869600.0,108678.0,46.0,769467.0,4016.0,108678.0,46.0,88.5,12.5,12.5
E92000001,England,nation,2021-02-02,90+,487806.0,49057.0,25.0,407935.0,3682.0,49057.0,25.0,83.6,10.1,10.1
E92000001,England,nation,2021-02-01,18_24,5229280.0,4477.0,34.0,206474.0,5131.0,4477.0,34.0,4.0,0.1,0.1
E92000001,England,nation,2021-02-01,25_29,4437652.0,7615.0,79.0,249735.0,5336.0,7615.0,79.0,5.6,0.2,0.2
E92000001,England,nation,2021-02-01,30_34,4744796.0,10021.0,112.0,282351.0,5865.0,10021.0,112.0,6.0,0.2,0.2
E92000001,England,nation,2021-02-01,35_39,4552381.0,10920.0,124.0,290378.0,6298.0,10920.0,124.0,6.4,0.2,0.2
E92000001,England,nation,2021-02-01,40_44,4121288.0,13008.0,130.0,313153.0,7065.0,13008.0,130.0,7.6,0.3,0.3
E92000001,England,nation,2021-02-01,45_49,3996824.0,15497.0,125.0,357673.0,8329.0,15497.0,125.0,8.9,0.4,0.4
E92000001,England,nation,2021-02-01,50_54,4224084.0,17795.0,179.0,424006.0,10181.0,17795.0,179.0,10.0,0.4,0.4
E92000001,England,nation,2021-02-01,55_59,4075817.0,18562.0,165.0,439789.0,11335.0,18562.0,165.0,10.8,0.5,0.5
E92000001,England,nation,2021-02-01,60_64,3449874.0,13648.0,120.0,355482.0,13041.0,13648.0,120.0,10.3,0.4,0.4
E92000001,England,nation,2021-02-01,65_69,2890250.0,5991.0,50.0,292680.0,23763.0,5991.0,50.0,10.1,0.2,0.2
E92000001,England,nation,2021-02-01,70_74,2872277.0,4199.0,43.0,1084061.0,93385.0,4199.0,43.0,37.7,0.1,0.1
E92000001,England,nation,2021-02-01,75_79,2078271.0,7568.0,33.0,1663594.0,58143.0,7568.0,33.0,80.0,0.4,0.4
E92000001,England,nation,2021-02-01,80_84,1438100.0,176538.0,35.0,1285084.0,6449.0,176538.0,35.0,89.4,12.3,12.3
E92000001,England,nation,2021-02-01,85_89,869600.0,108632.0,24.0,765451.0,3935.0,108632.0,24.0,88.0,12.5,12.5
E92000001,England,nation,2021-02-01,90+,487806.0,49032.0,11.0,404253.0,3221.0,49032.0,11.0,82.9,10.1,10.1
E92000001,England,nation,2021-01-31,18_24,5229280.0,4443.0,77.0,201343.0,5081.0,4443.0,77.0,3.9,0.1,0.1
E92000001,England,nation,2021-01-31,25_29,4437652.0,7536.0,99.0,244399.0,5060.0,7536.0,99.0,5.5,0.2,0.2
E92000001,England,nation,2021-01-31,30_34,4744796.0,9909.0,148.0,276486.0,5702.0,9909.0,148.0,5.8,0.2,0.2
E92000001,England,nation,2021-01-31,35_39,4552381.0,10796.0,170.0,284080.0,6389.0,10796.0,170.0,6.2,0.2,0.2
E92000001,England,nation,2021-01-31,40_44,4121288.0,12878.0,233.0,306088.0,7096.0,12878.0,233.0,7.4,0.3,0.3
E92000001,England,nation,2021-01-31,45_49,3996824.0,15372.0,261.0,349344.0,8375.0,15372.0,261.0,8.7,0.4,0.4
E92000001,England,nation,2021-01-31,50_54,4224084.0,17616.0,284.0,413825.0,10514.0,17616.0,284.0,9.8,0.4,0.4
E92000001,England,nation,2021-01-31,55_59,4075817.0,18397.0,320.0,428454.0,11661.0,18397.0,320.0,10.5,0.5,0.5
E92000001,England,nation,2021-01-31,60_64,3449874.0,13528.0,211.0,342441.0,13030.0,13528.0,211.0,9.9,0.4,0.4
E92000001,England,nation,2021-01-31,65_69,2890250.0,5941.0,112.0,268917.0,23542.0,5941.0,112.0,9.3,0.2,0.2
E92000001,England,nation,2021-01-31,70_74,2872277.0,4156.0,102.0,990676.0,102315.0,4156.0,102.0,34.5,0.1,0.1
E92000001,England,nation,2021-01-31,75_79,2078271.0,7535.0,90.0,1605451.0,68965.0,7535.0,90.0,77.2,0.4,0.4
E92000001,England,nation,2021-01-31,80_84,1438100.0,176503.0,125.0,1278635.0,6145.0,176503.0,125.0,88.9,12.3,12.3
E92000001,England,nation,2021-01-31,85_89,869600.0,108608.0,78.0,761516.0,2780.0,108608.0,78.0,87.6,12.5,12.5
E92000001,England,nation,2021-01-31,90+,487806.0,49021.0,39.0,401032.0,1615.0,49021.0,39.0,82.2,10.1,10.1
E92000001,England,nation,2021-01-30,18_24,5229280.0,4366.0,74.0,196262.0,7480.0,4366.0,74.0,3.8,0.1,0.1
E92000001,England,nation,2021-01-30,25_29,4437652.0,7437.0,99.0,239339.0,7450.0,7437.0,99.0,5.4,0.2,0.2
E92000001,England,nation,2021-01-30,30_34,4744796.0,9761.0,171.0,270784.0,8314.0,9761.0,171.0,5.7,0.2,0.2
E92000001,England,nation,2021-01-30,35_39,4552381.0,10626.0,195.0,277691.0,9092.0,10626.0,195.0,6.1,0.2,0.2
E92000001,England,nation,2021-01-30,40_44,4121288.0,12645.0,231.0,298992.0,10076.0,12645.0,231.0,7.2,0.3,0.3
E92000001,England,nation,2021-01-30,45_49,3996824.0,15111.0,270.0,340969.0,11809.0,15111.0,270.0,8.5,0.4,0.4
E92000001,England,nation,2021-01-30,50_54,4224084.0,17332.0,276.0,403311.0,15236.0,17332.0,276.0,9.6,0.4,0.4
E92000001,England,nation,2021-01-30,55_59,4075817.0,18077.0,314.0,416793.0,17268.0,18077.0,314.0,10.2,0.4,0.4
E92000001,England,nation,2021-01-30,60_64,3449874.0,13317.0,233.0,329411.0,17507.0,13317.0,233.0,9.6,0.4,0.4
E92000001,England,nation,2021-01-30,65_69,2890250.0,5829.0,109.0,245375.0,28338.0,5829.0,109.0,8.5,0.2,0.2
E92000001,England,nation,2021-01-30,70_74,2872277.0,4054.0,75.0,888361.0,159089.0,4054.0,75.0,30.9,0.1,0.1
E92000001,England,nation,2021-01-30,75_79,2078271.0,7445.0,94.0,1536486.0,141078.0,7445.0,94.0,73.9,0.4,0.4
E92000001,England,nation,2021-01-30,80_84,1438100.0,176378.0,49.0,1272490.0,15757.0,176378.0,49.0,88.5,12.3,12.3
E92000001,England,nation,2021-01-30,85_89,869600.0,108530.0,41.0,758736.0,7707.0,108530.0,41.0,87.2,12.5,12.5
E92000001,England,nation,2021-01-30,90+,487806.0,48982.0,19.0,399417.0,4482.0,48982.0,19.0,81.9,10.0,10.0
E92000001,England,nation,2021-01-29,18_24,5229280.0,4292.0,68.0,188782.0,8480.0,4292.0,68.0,3.6,0.1,0.1
E92000001,England,nation,2021-01-29,25_29,4437652.0,7338.0,116.0,231889.0,8955.0,7338.0,116.0,5.2,0.2,0.2
E92000001,England,nation,2021-01-29,30_34,4744796.0,9590.0,144.0,262470.0,10336.0,9590.0,144.0,5.5,0.2,0.2
E92000001,England,nation,2021-01-29,35_39,4552381.0,10431.0,174.0,268599.0,10803.0,10431.0,174.0,5.9,0.2,0.2
E92000001,England,nation,2021-01-29,40_44,4121288.0,12414.0,192.0,288916.0,11322.0,12414.0,192.0,7.0,0.3,0.3
E92000001,England,nation,2021-01-29,45_49,3996824.0,14841.0,240.0,329160.0,13756.0,14841.0,240.0,8.2,0.4,0.4
E92000001,England,nation,2021-01-29,50_54,4224084.0,17056.0,271.0,388075.0,16945.0,17056.0,271.0,9.2,0.4,0.4
E92000001,England,nation,2021-01-29,55_59,4075817.0,17763.0,294.0,399525.0,18907.0,17763.0,294.0,9.8,0.4,0.4
E92000001,England,nation,2021-01-29,60_64,3449874.0,13084.0,248.0,311904.0,18372.0,13084.0,248.0,9.0,0.4,0.4
E92000001,England,nation,2021-01-29,65_69,2890250.0,5720.0,116.0,217037.0,25325.0,5720.0,116.0,7.5,0.2,0.2
E92000001,England,nation,2021-01-29,70_74,2872277.0,3979.0,92.0,729272.0,127990.0,3979.0,92.0,25.4,0.1,0.1
E92000001,England,nation,2021-01-29,75_79,2078271.0,7351.0,64.0,1395408.0,165885.0,7351.0,64.0,67.1,0.3,0.3
E92000001,England,nation,2021-01-29,80_84,1438100.0,176329.0,88.0,1256733.0,19849.0,176329.0,88.0,87.4,12.3,12.3
E92000001,England,nation,2021-01-29,85_89,869600.0,108489.0,55.0,751029.0,10586.0,108489.0,55.0,86.4,12.5,12.5
E92000001,England,nation,2021-01-29,90+,487806.0,48963.0,34.0,394935.0,7130.0,48963.0,34.0,81.0,10.0,10.0
E92000001,England,nation,2021-01-28,18_24,5229280.0,4224.0,18.0,180302.0,7952.0,4224.0,18.0,3.5,0.1,0.1
E92000001,England,nation,2021-01-28,25_29,4437652.0,7222.0,44.0,222934.0,8046.0,7222.0,44.0,5.0,0.2,0.2
E92000001,England,nation,2021-01-28,30_34,4744796.0,9446.0,78.0,252134.0,8913.0,9446.0,78.0,5.3,0.2,0.2
E92000001,England,nation,2021-01-28,35_39,4552381.0,10257.0,90.0,257796.0,9404.0,10257.0,90.0,5.7,0.2,0.2
E92000001,England,nation,2021-01-28,40_44,4121288.0,12222.0,101.0,277594.0,9978.0,12222.0,101.0,6.7,0.3,0.3
E92000001,England,nation,2021-01-28,45_49,3996824.0,14601.0,141.0,315404.0,11879.0,14601.0,141.0,7.9,0.4,0.4
E92000001,England,nation,2021-01-28,50_54,4224084.0,16785.0,149.0,371130.0,14639.0,16785.0,149.0,8.8,0.4,0.4
E92000001,England,nation,2021-01-28,55_59,4075817.0,17469.0,130.0,380618.0,15861.0,17469.0,130.0,9.3,0.4,0.4
E92000001,England,nation,2021-01-28,60_64,3449874.0,12836.0,99.0,293532.0,14922.0,12836.0,99.0,8.5,0.4,0.4
E92000001,England,nation,2021-01-28,65_69,2890250.0,5604.0,51.0,191712.0,18144.0,5604.0,51.0,6.6,0.2,0.2
E92000001,England,nation,2021-01-28,70_74,2872277.0,3887.0,37.0,601282.0,79494.0,3887.0,37.0,20.9,0.1,0.1
E92000001,England,nation,2021-01-28,75_79,2078271.0,7287.0,22.0,1229523.0,98162.0,7287.0,22.0,59.2,0.3,0.3
E92000001,England,nation,2021-01-28,80_84,1438100.0,176241.0,65.0,1236884.0,19742.0,176241.0,65.0,86.0,12.3,12.3
E92000001,England,nation,2021-01-28,85_89,869600.0,108434.0,32.0,740443.0,10880.0,108434.0,32.0,85.2,12.5,12.5
E92000001,England,nation,2021-01-28,90+,487806.0,48929.0,14.0,387805.0,7347.0,48929.0,14.0,79.5,10.0,10.0
E92000001,England,nation,2021-01-27,18_24,5229280.0,4206.0,15.0,172350.0,7755.0,4206.0,15.0,3.3,0.1,0.1
E92000001,England,nation,2021-01-27,25_29,4437652.0,7178.0,22.0,214888.0,7865.0,7178.0,22.0,4.8,0.2,0.2
E92000001,England,nation,2021-01-27,30_34,4744796.0,9368.0,39.0,243221.0,8548.0,9368.0,39.0,5.1,0.2,0.2
E92000001,England,nation,2021-01-27,35_39,4552381.0,10167.0,36.0,248392.0,9013.0,10167.0,36.0,5.5,0.2,0.2
E92000001,England,nation,2021-01-27,40_44,4121288.0,12121.0,52.0,267616.0,9503.0,12121.0,52.0,6.5,0.3,0.3
E92000001,England,nation,2021-01-27,45_49,3996824.0,14460.0,65.0,303525.0,10885.0,14460.0,65.0,7.6,0.4,0.4
E92000001,England,nation,2021-01-27,50_54,4224084.0,16636.0,79.0,356491.0,13264.0,16636.0,79.0,8.4,0.4,0.4
E92000001,England,nation,2021-01-27,55_59,4075817.0,17339.0,66.0,364757.0,14094.0,17339.0,66.0,8.9,0.4,0.4
E92000001,England,nation,2021-01-27,60_64,3449874.0,12737.0,37.0,278610.0,12133.0,12737.0,37.0,8.1,0.4,0.4
E92000001,England,nation,2021-01-27,65_69,2890250.0,5553.0,26.0,173568.0,12022.0,5553.0,26.0,6.0,0.2,0.2
E92000001,England,nation,2021-01-27,70_74,2872277.0,3850.0,16.0,521788.0,49316.0,3850.0,16.0,18.2,0.1,0.1
E92000001,England,nation,2021-01-27,75_79,2078271.0,7265.0,8.0,1131361.0,51699.0,7265.0,8.0,54.4,0.3,0.3
E92000001,England,nation,2021-01-27,80_84,1438100.0,176176.0,33.0,1217142.0,14027.0,176176.0,33.0,84.6,12.2,12.2
E92000001,England,nation,2021-01-27,85_89,869600.0,108402.0,19.0,729563.0,8360.0,108402.0,19.0,83.9,12.5,12.5
E92000001,England,nation,2021-01-27,90+,487806.0,48915.0,19.0,380458.0,6110.0,48915.0,19.0,78.0,10.0,10.0
E92000001,England,nation,2021-01-26,18_24,5229280.0,4191.0,13.0,164595.0,7180.0,4191.0,13.0,3.1,0.1,0.1
E92000001,England,nation,2021-01-26,25_29,4437652.0,7156.0,20.0,207023.0,7441.0,7156.0,20.0,4.7,0.2,0.2
E92000001,England,nation,2021-01-26,30_34,4744796.0,9329.0,26.0,234673.0,8432.0,9329.0,26.0,5.0,0.2,0.2
E92000001,England,nation,2021-01-26,35_39,4552381.0,10131.0,37.0,239379.0,8457.0,10131.0,37.0,5.3,0.2,0.2
E92000001,England,nation,2021-01-26,40_44,4121288.0,12069.0,42.0,258113.0,9209.0,12069.0,42.0,6.3,0.3,0.3
E92000001,England,nation,2021-01-26,45_49,3996824.0,14395.0,51.0,292640.0,10464.0,14395.0,51.0,7.3,0.4,0.4
E92000001,England,nation,2021-01-26,50_54,4224084.0,16557.0,47.0,343227.0,12660.0,16557.0,47.0,8.1,0.4,0.4
E92000001,England,nation,2021-01-26,55_59,4075817.0,17273.0,44.0,350663.0,13102.0,17273.0,44.0,8.6,0.4,0.4
E92000001,England,nation,2021-01-26,60_64,3449874.0,12700.0,38.0,266477.0,10907.0,12700.0,38.0,7.7,0.4,0.4
E92000001,England,nation,2021-01-26,65_69,2890250.0,5527.0,11.0,161546.0,9618.0,5527.0,11.0,5.6,0.2,0.2
E92000001,England,nation,2021-01-26,70_74,2872277.0,3834.0,9.0,472472.0,42594.0,3834.0,9.0,16.4,0.1,0.1
E92000001,England,nation,2021-01-26,75_79,2078271.0,7257.0,7.0,1079662.0,55639.0,7257.0,7.0,52.0,0.3,0.3
E92000001,England,nation,2021-01-26,80_84,1438100.0,176143.0,29.0,1203115.0,15237.0,176143.0,29.0,83.7,12.2,12.2
E92000001,England,nation,2021-01-26,85_89,869600.0,108383.0,16.0,721203.0,9060.0,108383.0,16.0,82.9,12.5,12.5
E92000001,England,nation,2021-01-26,90+,487806.0,48896.0,5.0,374348.0,6366.0,48896.0,5.0,76.7,10.0,10.0
E92000001,England,nation,2021-01-25,18_24,5229280.0,4178.0,15.0,157415.0,6172.0,4178.0,15.0,3.0,0.1,0.1
E92000001,England,nation,2021-01-25,25_29,4437652.0,7136.0,45.0,199582.0,6665.0,7136.0,45.0,4.5,0.2,0.2
E92000001,England,nation,2021-01-25,30_34,4744796.0,9303.0,42.0,226241.0,7276.0,9303.0,42.0,4.8,0.2,0.2
E92000001,England,nation,2021-01-25,35_39,4552381.0,10094.0,41.0,230922.0,7282.0,10094.0,41.0,5.1,0.2,0.2
E92000001,England,nation,2021-01-25,40_44,4121288.0,12027.0,47.0,248904.0,7790.0,12027.0,47.0,6.0,0.3,0.3
E92000001,England,nation,2021-01-25,45_49,3996824.0,14344.0,56.0,282176.0,9085.0,14344.0,56.0,7.1,0.4,0.4
E92000001,England,nation,2021-01-25,50_54,4224084.0,16510.0,55.0,330567.0,10598.0,16510.0,55.0,7.8,0.4,0.4
E92000001,England,nation,2021-01-25,55_59,4075817.0,17229.0,52.0,337561.0,11247.0,17229.0,52.0,8.3,0.4,0.4
E92000001,England,nation,2021-01-25,60_64,3449874.0,12662.0,34.0,255570.0,8787.0,12662.0,34.0,7.4,0.4,0.4
E92000001,England,nation,2021-01-25,65_69,2890250.0,5516.0,12.0,151928.0,7319.0,5516.0,12.0,5.3,0.2,0.2
E92000001,England,nation,2021-01-25,70_74,2872277.0,3825.0,7.0,429878.0,30532.0,3825.0,7.0,15.0,0.1,0.1
E92000001,England,nation,2021-01-25,75_79,2078271.0,7250.0,4.0,1024023.0,48707.0,7250.0,4.0,49.3,0.3,0.3
E92000001,England,nation,2021-01-25,80_84,1438100.0,176114.0,30.0,1187878.0,14225.0,176114.0,30.0,82.6,12.2,12.2
E92000001,England,nation,2021-01-25,85_89,869600.0,108367.0,21.0,712143.0,8195.0,108367.0,21.0,81.9,12.5,12.5
E92000001,England,nation,2021-01-25,90+,487806.0,48891.0,8.0,367982.0,5441.0,48891.0,8.0,75.4,10.0,10.0
E92000001,England,nation,2021-01-24,18_24,5229280.0,4163.0,10.0,151243.0,4947.0,4163.0,10.0,2.9,0.1,0.1
E92000001,England,nation,2021-01-24,25_29,4437652.0,7091.0,23.0,192917.0,5018.0,7091.0,23.0,4.3,0.2,0.2
E92000001,England,nation,2021-01-24,30_34,4744796.0,9261.0,43.0,218965.0,5765.0,9261.0,43.0,4.6,0.2,0.2
E92000001,England,nation,2021-01-24,35_39,4552381.0,10053.0,42.0,223640.0,5923.0,10053.0,42.0,4.9,0.2,0.2
E92000001,England,nation,2021-01-24,40_44,4121288.0,11980.0,52.0,241114.0,6451.0,11980.0,52.0,5.8,0.3,0.3
E92000001,England,nation,2021-01-24,45_49,3996824.0,14288.0,51.0,273091.0,7078.0,14288.0,51.0,6.8,0.4,0.4
E92000001,England,nation,2021-01-24,50_54,4224084.0,16455.0,71.0,319969.0,8964.0,16455.0,71.0,7.6,0.4,0.4
E92000001,England,nation,2021-01-24,55_59,4075817.0,17177.0,72.0,326314.0,9597.0,17177.0,72.0,8.0,0.4,0.4
E92000001,England,nation,2021-01-24,60_64,3449874.0,12628.0,51.0,246783.0,8223.0,12628.0,51.0,7.2,0.4,0.4
E92000001,England,nation,2021-01-24,65_69,2890250.0,5504.0,15.0,144609.0,7920.0,5504.0,15.0,5.0,0.2,0.2
E92000001,England,nation,2021-01-24,70_74,2872277.0,3818.0,7.0,399346.0,37965.0,3818.0,7.0,13.9,0.1,0.1
E92000001,England,nation,2021-01-24,75_79,2078271.0,7246.0,3.0,975316.0,54682.0,7246.0,3.0,46.9,0.3,0.3
E92000001,England,nation,2021-01-24,80_84,1438100.0,176084.0,16.0,1173653.0,14932.0,176084.0,16.0,81.6,12.2,12.2
E92000001,England,nation,2021-01-24,85_89,869600.0,108346.0,15.0,703948.0,7724.0,108346.0,15.0,81.0,12.5,12.5
E92000001,England,nation,2021-01-24,90+,487806.0,48883.0,2.0,362541.0,4017.0,48883.0,2.0,74.3,10.0,10.0
E92000001,England,nation,2021-01-23,18_24,5229280.0,4153.0,7.0,146296.0,8819.0,4153.0,7.0,2.8,0.1,0.1
E92000001,England,nation,2021-01-23,25_29,4437652.0,7068.0,27.0,187899.0,9027.0,7068.0,27.0,4.2,0.2,0.2
E92000001,England,nation,2021-01-23,30_34,4744796.0,9218.0,45.0,213200.0,10224.0,9218.0,45.0,4.5,0.2,0.2
E92000001,England,nation,2021-01-23,35_39,4552381.0,10011.0,49.0,217717.0,10781.0,10011.0,49.0,4.8,0.2,0.2
E92000001,England,nation,2021-01-23,40_44,4121288.0,11928.0,67.0,234663.0,11287.0,11928.0,67.0,5.7,0.3,0.3
E92000001,England,nation,2021-01-23,45_49,3996824.0,14237.0,64.0,266013.0,13031.0,14237.0,64.0,6.7,0.4,0.4
E92000001,England,nation,2021-01-23,50_54,4224084.0,16384.0,88.0,311005.0,15796.0,16384.0,88.0,7.4,0.4,0.4
E92000001,England,nation,2021-01-23,55_59,4075817.0,17105.0,73.0,316717.0,16940.0,17105.0,73.0,7.8,0.4,0.4
E92000001,England,nation,2021-01-23,60_64,3449874.0,12577.0,38.0,238560.0,14872.0,12577.0,38.0,6.9,0.4,0.4
E92000001,England,nation,2021-01-23,65_69,2890250.0,5489.0,18.0,136689.0,15043.0,5489.0,18.0,4.7,0.2,0.2
E92000001,England,nation,2021-01-23,70_74,2872277.0,3811.0,8.0,361381.0,86631.0,3811.0,8.0,12.6,0.1,0.1
E92000001,England,nation,2021-01-23,75_79,2078271.0,7243.0,9.0,920634.0,159515.0,7243.0,9.0,44.3,0.3,0.3
E92000001,England,nation,2021-01-23,80_84,1438100.0,176068.0,33.0,1158721.0,50863.0,176068.0,33.0,80.6,12.2,12.2
E92000001,England,nation,2021-01-23,85_89,869600.0,108331.0,18.0,696224.0,25019.0,108331.0,18.0,80.1,12.5,12.5
