areaCode,areaName,areaType,date,age,rate,value
E92000001,England,nation,2020-07-24,65_to_84,520.4,46613
E92000001,England,nation,2020-07-23,18_to_64,104.3,35359
E92000001,England,nation,2020-07-23,6_to_17,7.4,596
E92000001,England,nation,2020-07-23,0_to_5,16.4,656
E92000001,England,nation,2020-07-23,85+,1765.2,24661
E92000001,England,nation,2020-07-23,65_to_84,520.0,46575
E92000001,England,nation,2020-07-22,18_to_64,104.2,35326
E92000001,England,nation,2020-07-22,6_to_17,7.4,596
E92000001,England,nation,2020-07-22,0_to_5,16.4,655
E92000001,England,nation,2020-07-22,85+,1763.5,24637
E92000001,England,nation,2020-07-22,65_to_84,519.4,46524
E92000001,England,nation,2020-07-21,18_to_64,104.1,35296
E92000001,England,nation,2020-07-21,6_to_17,7.4,596
E92000001,England,nation,2020-07-21,0_to_5,16.4,653
E92000001,England,nation,2020-07-21,85+,1762.4,24621
E92000001,England,nation,2020-07-21,65_to_84,519.1,46490
E92000001,England,nation,2020-07-20,18_to_64,104.0,35265
E92000001,England,nation,2020-07-20,6_to_17,7.4,596
E92000001,England,nation,2020-07-20,0_to_5,16.4,653
E92000001,England,nation,2020-07-20,85+,1761.1,24603
E92000001,England,nation,2020-07-20,65_to_84,518.7,46460
E92000001,England,nation,2020-07-19,18_to_64,103.9,35227
E92000001,England,nation,2020-07-19,6_to_17,7.4,595
E92000001,England,nation,2020-07-19,0_to_5,16.3,651
E92000001,England,nation,2020-07-19,85+,1759.8,24586
E92000001,England,nation,2020-07-19,65_to_84,518.4,46432
E92000001,England,nation,2020-07-18,18_to_64,103.8,35190
E92000001,England,nation,2020-07-18,6_to_17,7.4,594
E92000001,England,nation,2020-07-18,0_to_5,16.3,650
E92000001,England,nation,2020-07-18,85+,1758.8,24572
E92000001,England,nation,2020-07-18,65_to_84,518.2,46413
E92000001,England,nation,2020-07-17,18_to_64,103.7,35169
E92000001,England,nation,2020-07-17,6_to_17,7.4,593
E92000001,England,nation,2020-07-17,0_to_5,16.2,647
E92000001,England,nation,2020-07-17,85+,1758.4,24566
E92000001,England,nation,2020-07-17,65_to_84,518.0,46396
E92000001,England,nation,2020-07-16,18_to_64,103.6,35144
E92000001,England,nation,2020-07-16,6_to_17,7.4,591
E92000001,England,nation,2020-07-16,0_to_5,16.2,646
E92000001,England,nation,2020-07-16,85+,1757.1,24547
E92000001,England,nation,2020-07-16,65_to_84,517.6,46360
E92000001,England,nation,2020-07-15,18_to_64,103.5,35106
E92000001,England,nation,2020-07-15,6_to_17,7.3,589
E92000001,England,nation,2020-07-15,0_to_5,16.1,643
E92000001,England,nation,2020-07-15,85+,1755.9,24531
E92000001,England,nation,2020-07-15,65_to_84,517.0,46305
E92000001,England,nation,2020-07-14,18_to_64,103.4,35070
E92000001,England,nation,2020-07-14,6_to_17,7.3,583
E92000001,England,nation,2020-07-14,0_to_5,16.1,643
E92000001,England,nation,2020-07-14,85+,1753.8,24502
E92000001,England,nation,2020-07-14,65_to_84,516.5,46260
E92000001,England,nation,2020-07-13,18_to_64,103.3,35024
E92000001,England,nation,2020-07-13,6_to_17,7.2,582
E92000001,England,nation,2020-07-13,0_to_5,16.1,642
E92000001,England,nation,2020-07-13,85+,1752.0,24476
E92000001,England,nation,2020-07-13,65_to_84,516.0,46212
E92000001,England,nation,2020-07-12,18_to_64,103.2,34979
E92000001,England,nation,2020-07-12,6_to_17,7.2,579
E92000001,England,nation,2020-07-12,0_to_5,16.0,638
E92000001,England,nation,2020-07-12,85+,1749.9,24447
E92000001,England,nation,2020-07-12,65_to_84,515.3,46156
E92000001,England,nation,2020-07-11,18_to_64,103.1,34951
E92000001,England,nation,2020-07-11,6_to_17,7.2,578
E92000001,England,nation,2020-07-11,0_to_5,15.9,633
E92000001,England,nation,2020-07-11,85+,1749.3,24438
E92000001,England,nation,2020-07-11,65_to_84,515.0,46127
E92000001,England,nation,2020-07-10,18_to_64,103.0,34920
E92000001,England,nation,2020-07-10,6_to_17,7.2,576
E92000001,England,nation,2020-07-10,0_to_5,15.8,631
E92000001,England,nation,2020-07-10,85+,1747.8,24418
E92000001,England,nation,2020-07-10,65_to_84,514.5,46085
E92000001,England,nation,2020-07-09,18_to_64,102.9,34880
E92000001,England,nation,2020-07-09,6_to_17,7.2,575
E92000001,England,nation,2020-07-09,0_to_5,15.8,630
E92000001,England,nation,2020-07-09,85+,1746.0,24393
E92000001,England,nation,2020-07-09,65_to_84,514.1,46048
E92000001,England,nation,2020-07-08,18_to_64,102.7,34831
E92000001,England,nation,2020-07-08,6_to_17,7.1,573
E92000001,England,nation,2020-07-08,0_to_5,15.7,628
E92000001,England,nation,2020-07-08,85+,1744.1,24366
E92000001,England,nation,2020-07-08,65_to_84,513.5,45992
E92000001,England,nation,2020-07-07,18_to_64,102.6,34782
E92000001,England,nation,2020-07-07,6_to_17,7.1,572
E92000001,England,nation,2020-07-07,0_to_5,15.7,625
E92000001,England,nation,2020-07-07,85+,1742.0,24336
E92000001,England,nation,2020-07-07,65_to_84,512.8,45934
E92000001,England,nation,2020-07-06,18_to_64,102.4,34721
E92000001,England,nation,2020-07-06,6_to_17,7.1,571
E92000001,England,nation,2020-07-06,0_to_5,15.7,625
E92000001,England,nation,2020-07-06,85+,1739.5,24302
E92000001,England,nation,2020-07-06,65_to_84,512.3,45882
E92000001,England,nation,2020-07-05,18_to_64,102.2,34662
E92000001,England,nation,2020-07-05,6_to_17,7.1,570
E92000001,England,nation,2020-07-05,0_to_5,15.6,624
E92000001,England,nation,2020-07-05,85+,1736.6,24261
E92000001,England,nation,2020-07-05,65_to_84,511.7,45834
E92000001,England,nation,2020-07-04,18_to_64,102.1,34623
E92000001,England,nation,2020-07-04,6_to_17,7.1,570
E92000001,England,nation,2020-07-04,0_to_5,15.6,623
E92000001,England,nation,2020-07-04,85+,1734.2,24227
E92000001,England,nation,2020-07-04,65_to_84,511.1,45777
E92000001,England,nation,2020-07-03,18_to_64,102.0,34584
E92000001,England,nation,2020-07-03,6_to_17,7.1,568
E92000001,England,nation,2020-07-03,0_to_5,15.5,620
E92000001,England,nation,2020-07-03,85+,1732.5,24204
E92000001,England,nation,2020-07-03,65_to_84,510.5,45724
E92000001,England,nation,2020-07-02,18_to_64,101.8,34531
E92000001,England,nation,2020-07-02,6_to_17,7.1,567
E92000001,England,nation,2020-07-02,0_to_5,15.5,620
E92000001,England,nation,2020-07-02,85+,1730.1,24170
E92000001,England,nation,2020-07-02,65_to_84,509.9,45666
E92000001,England,nation,2020-07-01,18_to_64,101.7,34478
E92000001,England,nation,2020-07-01,6_to_17,7.0,564
E92000001,England,nation,2020-07-01,0_to_5,15.5,618
E92000001,England,nation,2020-07-01,85+,1727.3,24131
E92000001,England,nation,2020-07-01,65_to_84,509.3,45614
E92000001,England,nation,2020-06-30,18_to_64,101.5,34416
E92000001,England,nation,2020-06-30,6_to_17,7.0,559
E92000001,England,nation,2020-06-30,0_to_5,15.2,607
E92000001,England,nation,2020-06-30,85+,1724.6,24093
E92000001,England,nation,2020-06-30,65_to_84,508.4,45534
E92000001,England,nation,2020-06-29,18_to_64,101.3,34355
E92000001,England,nation,2020-06-29,6_to_17,7.0,559
E92000001,England,nation,2020-06-29,0_to_5,15.1,602
E92000001,England,nation,2020-06-29,85+,1721.6,24051
E92000001,England,nation,2020-06-29,65_to_84,507.5,45454
E92000001,England,nation,2020-06-28,18_to_64,101.2,34300
E92000001,England,nation,2020-06-28,6_to_17,6.9,558
E92000001,England,nation,2020-06-28,0_to_5,15.0,597
E92000001,England,nation,2020-06-28,85+,1718.8,24012
E92000001,England,nation,2020-06-28,65_to_84,506.7,45382
E92000001,England,nation,2020-06-27,18_to_64,101.0,34249
E92000001,England,nation,2020-06-27,6_to_17,6.9,556
E92000001,England,nation,2020-06-27,0_to_5,14.9,596
E92000001,England,nation,2020-06-27,85+,1716.0,23974
E92000001,England,nation,2020-06-27,65_to_84,506.0,45319
E92000001,England,nation,2020-06-26,18_to_64,100.8,34177
E92000001,England,nation,2020-06-26,6_to_17,6.9,555
E92000001,England,nation,2020-06-26,0_to_5,14.8,590
E92000001,England,nation,2020-06-26,85+,1713.0,23931
E92000001,England,nation,2020-06-26,65_to_84,505.0,45232
E92000001,England,nation,2020-06-25,18_to_64,100.5,34090
E92000001,England,nation,2020-06-25,6_to_17,6.9,554
E92000001,England,nation,2020-06-25,0_to_5,14.7,588
E92000001,England,nation,2020-06-25,85+,1709.0,23875
E92000001,England,nation,2020-06-25,65_to_84,503.9,45130
E92000001,England,nation,2020-06-24,18_to_64,100.3,34007
E92000001,England,nation,2020-06-24,6_to_17,6.8,550
E92000001,England,nation,2020-06-24,0_to_5,14.7,585
E92000001,England,nation,2020-06-24,85+,1705.0,23820
E92000001,England,nation,2020-06-24,65_to_84,502.6,45019
E92000001,England,nation,2020-06-23,18_to_64,100.0,33921
E92000001,England,nation,2020-06-23,6_to_17,6.8,546
E92000001,England,nation,2020-06-23,0_to_5,14.6,584
E92000001,England,nation,2020-06-23,85+,1701.2,23766
E92000001,England,nation,2020-06-23,65_to_84,501.3,44902
E92000001,England,nation,2020-06-22,18_to_64,99.7,33824
E92000001,England,nation,2020-06-22,6_to_17,6.7,540
E92000001,England,nation,2020-06-22,0_to_5,14.6,582
E92000001,England,nation,2020-06-22,85+,1698.4,23728
E92000001,England,nation,2020-06-22,65_to_84,499.9,44770
E92000001,England,nation,2020-06-21,18_to_64,99.4,33716
E92000001,England,nation,2020-06-21,6_to_17,6.6,533
E92000001,England,nation,2020-06-21,0_to_5,14.4,576
E92000001,England,nation,2020-06-21,85+,1694.9,23679
E92000001,England,nation,2020-06-21,65_to_84,498.2,44622
E92000001,England,nation,2020-06-20,18_to_64,99.2,33644
E92000001,England,nation,2020-06-20,6_to_17,6.6,533
E92000001,England,nation,2020-06-20,0_to_5,14.3,572
E92000001,England,nation,2020-06-20,85+,1691.8,23636
E92000001,England,nation,2020-06-20,65_to_84,497.1,44526
E92000001,England,nation,2020-06-19,18_to_64,99.1,33593
E92000001,England,nation,2020-06-19,6_to_17,6.6,531
E92000001,England,nation,2020-06-19,0_to_5,14.3,570
E92000001,England,nation,2020-06-19,85+,1688.8,23594
E92000001,England,nation,2020-06-19,65_to_84,496.2,44439
E92000001,England,nation,2020-06-18,18_to_64,98.8,33507
E92000001,England,nation,2020-06-18,6_to_17,6.6,530
E92000001,England,nation,2020-06-18,0_to_5,14.2,565
E92000001,England,nation,2020-06-18,85+,1685.0,23540
E92000001,England,nation,2020-06-18,65_to_84,495.0,44332
E92000001,England,nation,2020-06-17,18_to_64,98.5,33407
E92000001,England,nation,2020-06-17,6_to_17,6.6,528
E92000001,England,nation,2020-06-17,0_to_5,14.1,562
E92000001,England,nation,2020-06-17,85+,1680.0,23471
E92000001,England,nation,2020-06-17,65_to_84,493.4,44194
E92000001,England,nation,2020-06-16,18_to_64,98.2,33289
E92000001,England,nation,2020-06-16,6_to_17,6.5,523
E92000001,England,nation,2020-06-16,0_to_5,14.0,559
E92000001,England,nation,2020-06-16,85+,1675.7,23410
E92000001,England,nation,2020-06-16,65_to_84,491.8,44047
E92000001,England,nation,2020-06-15,18_to_64,97.9,33184
E92000001,England,nation,2020-06-15,6_to_17,6.5,521
E92000001,England,nation,2020-06-15,0_to_5,14.0,557
E92000001,England,nation,2020-06-15,85+,1670.2,23333
E92000001,England,nation,2020-06-15,65_to_84,489.9,43879
E92000001,England,nation,2020-06-14,18_to_64,97.5,33061
E92000001,England,nation,2020-06-14,6_to_17,6.5,519
E92000001,England,nation,2020-06-14,0_to_5,13.9,554
E92000001,England,nation,2020-06-14,85+,1664.9,23259
E92000001,England,nation,2020-06-14,65_to_84,488.1,43716
E92000001,England,nation,2020-06-13,18_to_64,97.2,32971
E92000001,England,nation,2020-06-13,6_to_17,6.4,517
E92000001,England,nation,2020-06-13,0_to_5,13.9,554
E92000001,England,nation,2020-06-13,85+,1659.0,23177
E92000001,England,nation,2020-06-13,65_to_84,486.6,43584
E92000001,England,nation,2020-06-12,18_to_64,97.0,32883
E92000001,England,nation,2020-06-12,6_to_17,6.4,515
E92000001,England,nation,2020-06-12,0_to_5,13.8,550
E92000001,England,nation,2020-06-12,85+,1655.1,23122
E92000001,England,nation,2020-06-12,65_to_84,485.3,43468
E92000001,England,nation,2020-06-11,18_to_64,96.7,32797
E92000001,England,nation,2020-06-11,6_to_17,6.3,508
E92000001,England,nation,2020-06-11,0_to_5,13.8,549
E92000001,England,nation,2020-06-11,85+,1649.3,23041
E92000001,England,nation,2020-06-11,65_to_84,483.9,43345
E92000001,England,nation,2020-06-10,18_to_64,96.4,32689
E92000001,England,nation,2020-06-10,6_to_17,6.3,507
E92000001,England,nation,2020-06-10,0_to_5,13.7,548
E92000001,England,nation,2020-06-10,85+,1643.8,22965
E92000001,England,nation,2020-06-10,65_to_84,482.3,43201
E92000001,England,nation,2020-06-09,18_to_64,96.1,32575
E92000001,England,nation,2020-06-09,6_to_17,6.3,506
E92000001,England,nation,2020-06-09,0_to_5,13.7,546
E92000001,England,nation,2020-06-09,85+,1636.4,22862
E92000001,England,nation,2020-06-09,65_to_84,480.3,43019
E92000001,England,nation,2020-06-08,18_to_64,95.7,32446
E92000001,England,nation,2020-06-08,6_to_17,6.2,502
E92000001,England,nation,2020-06-08,0_to_5,13.6,543
E92000001,England,nation,2020-06-08,85+,1629.8,22769
E92000001,England,nation,2020-06-08,65_to_84,478.4,42851
E92000001,England,nation,2020-06-07,18_to_64,95.4,32336
E92000001,England,nation,2020-06-07,6_to_17,6.2,497
E92000001,England,nation,2020-06-07,0_to_5,13.6,541
E92000001,England,nation,2020-06-07,85+,1623.6,22683
E92000001,England,nation,2020-06-07,65_to_84,476.8,42706
E92000001,England,nation,2020-06-06,18_to_64,95.1,32236
E92000001,England,nation,2020-06-06,6_to_17,6.1,493
E92000001,England,nation,2020-06-06,0_to_5,13.5,540
E92000001,England,nation,2020-06-06,85+,1617.6,22598
E92000001,England,nation,2020-06-06,65_to_84,475.3,42573
E92000001,England,nation,2020-06-05,18_to_64,94.8,32148
E92000001,England,nation,2020-06-05,6_to_17,6.1,490
E92000001,England,nation,2020-06-05,0_to_5,13.5,538
E92000001,England,nation,2020-06-05,85+,1611.2,22509
E92000001,England,nation,2020-06-05,65_to_84,473.9,42449
E92000001,England,nation,2020-06-04,18_to_64,94.4,32017
E92000001,England,nation,2020-06-04,6_to_17,6.0,484
E92000001,England,nation,2020-06-04,0_to_5,13.4,535
E92000001,England,nation,2020-06-04,85+,1605.0,22422
E92000001,England,nation,2020-06-04,65_to_84,472.3,42298
E92000001,England,nation,2020-06-03,18_to_64,94.0,31876
E92000001,England,nation,2020-06-03,6_to_17,6.0,479
E92000001,England,nation,2020-06-03,0_to_5,13.3,529
E92000001,England,nation,2020-06-03,85+,1597.6,22319
E92000001,England,nation,2020-06-03,65_to_84,470.0,42095
E92000001,England,nation,2020-06-02,18_to_64,93.5,31706
E92000001,England,nation,2020-06-02,6_to_17,5.9,472
E92000001,England,nation,2020-06-02,0_to_5,13.1,524
E92000001,England,nation,2020-06-02,85+,1589.4,22205
E92000001,England,nation,2020-06-02,65_to_84,467.8,41903
E92000001,England,nation,2020-06-01,18_to_64,93.1,31557
E92000001,England,nation,2020-06-01,6_to_17,5.8,467
E92000001,England,nation,2020-06-01,0_to_5,13.0,520
E92000001,England,nation,2020-06-01,85+,1578.4,22051
E92000001,England,nation,2020-06-01,65_to_84,465.2,41662
E92000001,England,nation,2020-05-31,18_to_64,92.6,31396
E92000001,England,nation,2020-05-31,6_to_17,5.8,464
E92000001,England,nation,2020-05-31,0_to_5,13.0,517
E92000001,England,nation,2020-05-31,85+,1569.8,21931
E92000001,England,nation,2020-05-31,65_to_84,462.5,41427
E92000001,England,nation,2020-05-30,18_to_64,92.2,31255
E92000001,England,nation,2020-05-30,6_to_17,5.8,463
E92000001,England,nation,2020-05-30,0_to_5,12.9,515
E92000001,England,nation,2020-05-30,85+,1562.6,21830
E92000001,England,nation,2020-05-30,65_to_84,460.3,41226
E92000001,England,nation,2020-05-29,18_to_64,91.8,31146
E92000001,England,nation,2020-05-29,6_to_17,5.8,463
E92000001,England,nation,2020-05-29,0_to_5,12.8,512
E92000001,England,nation,2020-05-29,85+,1553.0,21696
E92000001,England,nation,2020-05-29,65_to_84,457.8,41008
E92000001,England,nation,2020-05-28,18_to_64,91.4,30995
E92000001,England,nation,2020-05-28,6_to_17,5.7,459
E92000001,England,nation,2020-05-28,0_to_5,12.8,510
E92000001,England,nation,2020-05-28,85+,1544.3,21575
E92000001,England,nation,2020-05-28,65_to_84,455.4,40787
E92000001,England,nation,2020-05-27,18_to_64,90.9,30814
E92000001,England,nation,2020-05-27,6_to_17,5.7,455
E92000001,England,nation,2020-05-27,0_to_5,12.8,509
E92000001,England,nation,2020-05-27,85+,1535.0,21445
E92000001,England,nation,2020-05-27,65_to_84,452.5,40533
E92000001,England,nation,2020-05-26,18_to_64,90.4,30644
E92000001,England,nation,2020-05-26,6_to_17,5.6,451
E92000001,England,nation,2020-05-26,0_to_5,12.6,502
E92000001,England,nation,2020-05-26,85+,1524.3,21295
E92000001,England,nation,2020-05-26,65_to_84,449.7,40275
E92000001,England,nation,2020-05-25,18_to_64,89.9,30479
E92000001,England,nation,2020-05-25,6_to_17,5.6,446
E92000001,England,nation,2020-05-25,0_to_5,12.5,498
E92000001,England,nation,2020-05-25,85+,1514.3,21155
E92000001,England,nation,2020-05-25,65_to_84,446.7,40011
E92000001,England,nation,2020-05-24,18_to_64,89.4,30330
E92000001,England,nation,2020-05-24,6_to_17,5.5,443
E92000001,England,nation,2020-05-24,0_to_5,12.4,495
E92000001,England,nation,2020-05-24,85+,1505.6,21034
E92000001,England,nation,2020-05-24,65_to_84,444.2,39789
E92000001,England,nation,2020-05-23,18_to_64,89.1,30199
E92000001,England,nation,2020-05-23,6_to_17,5.5,439
E92000001,England,nation,2020-05-23,0_to_5,12.3,492
E92000001,England,nation,2020-05-23,85+,1494.9,20884
E92000001,England,nation,2020-05-23,65_to_84,441.9,39580
E92000001,England,nation,2020-05-22,18_to_64,88.6,30053
E92000001,England,nation,2020-05-22,6_to_17,5.4,436
E92000001,England,nation,2020-05-22,0_to_5,12.3,489
E92000001,England,nation,2020-05-22,85+,1485.9,20759
E92000001,England,nation,2020-05-22,65_to_84,439.4,39353
E92000001,England,nation,2020-05-21,18_to_64,88.2,29893
E92000001,England,nation,2020-05-21,6_to_17,5.4,433
E92000001,England,nation,2020-05-21,0_to_5,12.2,485
E92000001,England,nation,2020-05-21,85+,1473.9,20591
E92000001,England,nation,2020-05-21,65_to_84,436.0,39050
E92000001,England,nation,2020-05-20,18_to_64,87.6,29703
E92000001,England,nation,2020-05-20,6_to_17,5.4,430
E92000001,England,nation,2020-05-20,0_to_5,12.0,479
E92000001,England,nation,2020-05-20,85+,1458.6,20378
E92000001,England,nation,2020-05-20,65_to_84,432.6,38749
E92000001,England,nation,2020-05-19,18_to_64,87.1,29521
E92000001,England,nation,2020-05-19,6_to_17,5.3,425
E92000001,England,nation,2020-05-19,0_to_5,11.9,474
E92000001,England,nation,2020-05-19,85+,1443.7,20169
E92000001,England,nation,2020-05-19,65_to_84,429.0,38421
E92000001,England,nation,2020-05-18,18_to_64,86.5,29334
E92000001,England,nation,2020-05-18,6_to_17,5.2,420
E92000001,England,nation,2020-05-18,0_to_5,11.7,468
E92000001,England,nation,2020-05-18,85+,1428.7,19959
E92000001,England,nation,2020-05-18,65_to_84,425.1,38077
E92000001,England,nation,2020-05-17,18_to_64,85.8,29103
E92000001,England,nation,2020-05-17,6_to_17,5.2,416
E92000001,England,nation,2020-05-17,0_to_5,11.6,461
E92000001,England,nation,2020-05-17,85+,1415.1,19770
E92000001,England,nation,2020-05-17,65_to_84,421.8,37778
E92000001,England,nation,2020-05-16,18_to_64,85.3,28923
E92000001,England,nation,2020-05-16,6_to_17,5.1,413
E92000001,England,nation,2020-05-16,0_to_5,11.5,458
E92000001,England,nation,2020-05-16,85+,1401.5,19579
E92000001,England,nation,2020-05-16,65_to_84,418.5,37482
E92000001,England,nation,2020-05-15,18_to_64,84.8,28756
E92000001,England,nation,2020-05-15,6_to_17,5.1,412
E92000001,England,nation,2020-05-15,0_to_5,11.4,455
E92000001,England,nation,2020-05-15,85+,1387.1,19379
E92000001,England,nation,2020-05-15,65_to_84,415.1,37183
E92000001,England,nation,2020-05-14,18_to_64,84.1,28532
E92000001,England,nation,2020-05-14,6_to_17,5.1,409
E92000001,England,nation,2020-05-14,0_to_5,11.3,452
E92000001,England,nation,2020-05-14,85+,1372.0,19168
E92000001,England,nation,2020-05-14,65_to_84,411.8,36886
E92000001,England,nation,2020-05-13,18_to_64,83.5,28319
E92000001,England,nation,2020-05-13,6_to_17,5.0,404
E92000001,England,nation,2020-05-13,0_to_5,11.3,451
E92000001,England,nation,2020-05-13,85+,1357.0,18958
E92000001,England,nation,2020-05-13,65_to_84,408.1,36553
E92000001,England,nation,2020-05-12,18_to_64,82.8,28086
E92000001,England,nation,2020-05-12,6_to_17,5.0,402
E92000001,England,nation,2020-05-12,0_to_5,11.2,447
E92000001,England,nation,2020-05-12,85+,1341.5,18741
E92000001,England,nation,2020-05-12,65_to_84,404.3,36208
E92000001,England,nation,2020-05-11,18_to_64,82.2,27859
E92000001,England,nation,2020-05-11,6_to_17,5.0,400
E92000001,England,nation,2020-05-11,0_to_5,11.0,438
E92000001,England,nation,2020-05-11,85+,1324.6,18505
E92000001,England,nation,2020-05-11,65_to_84,400.1,35839
E92000001,England,nation,2020-05-10,18_to_64,81.4,27610
E92000001,England,nation,2020-05-10,6_to_17,5.0,398
E92000001,England,nation,2020-05-10,0_to_5,10.8,432
E92000001,England,nation,2020-05-10,85+,1308.3,18277
E92000001,England,nation,2020-05-10,65_to_84,395.9,35458
E92000001,England,nation,2020-05-09,18_to_64,80.9,27428
E92000001,England,nation,2020-05-09,6_to_17,4.9,391
E92000001,England,nation,2020-05-09,0_to_5,10.7,429
E92000001,England,nation,2020-05-09,85+,1291.1,18038
E92000001,England,nation,2020-05-09,65_to_84,392.3,35133
E92000001,England,nation,2020-05-08,18_to_64,80.3,27221
E92000001,England,nation,2020-05-08,6_to_17,4.8,389
E92000001,England,nation,2020-05-08,0_to_5,10.7,427
E92000001,England,nation,2020-05-08,85+,1273.3,17788
E92000001,England,nation,2020-05-08,65_to_84,388.5,34796
E92000001,England,nation,2020-05-07,18_to_64,79.7,27014
E92000001,England,nation,2020-05-07,6_to_17,4.8,383
E92000001,England,nation,2020-05-07,0_to_5,10.6,423
E92000001,England,nation,2020-05-07,85+,1255.9,17545
E92000001,England,nation,2020-05-07,65_to_84,385.5,34524
E92000001,England,nation,2020-05-06,18_to_64,78.7,26693
E92000001,England,nation,2020-05-06,6_to_17,4.7,377
E92000001,England,nation,2020-05-06,0_to_5,10.6,422
E92000001,England,nation,2020-05-06,85+,1236.5,17275
E92000001,England,nation,2020-05-06,65_to_84,381.1,34136
E92000001,England,nation,2020-05-05,18_to_64,77.7,26358
E92000001,England,nation,2020-05-05,6_to_17,4.6,368
E92000001,England,nation,2020-05-05,0_to_5,10.5,419
E92000001,England,nation,2020-05-05,85+,1217.5,17009
E92000001,England,nation,2020-05-05,65_to_84,376.4,33712
E92000001,England,nation,2020-05-04,18_to_64,76.8,26054
E92000001,England,nation,2020-05-04,6_to_17,4.5,363
E92000001,England,nation,2020-05-04,0_to_5,10.3,410
E92000001,England,nation,2020-05-04,85+,1200.3,16769
E92000001,England,nation,2020-05-04,65_to_84,371.9,33313
E92000001,England,nation,2020-05-03,18_to_64,75.9,25724
E92000001,England,nation,2020-05-03,6_to_17,4.4,353
E92000001,England,nation,2020-05-03,0_to_5,10.1,404
E92000001,England,nation,2020-05-03,85+,1181.1,16501
E92000001,England,nation,2020-05-03,65_to_84,367.0,32870
E92000001,England,nation,2020-05-02,18_to_64,75.0,25424
E92000001,England,nation,2020-05-02,6_to_17,4.3,346
E92000001,England,nation,2020-05-02,0_to_5,9.9,396
E92000001,England,nation,2020-05-02,85+,1159.9,16205
E92000001,England,nation,2020-05-02,65_to_84,362.2,32440
E92000001,England,nation,2020-05-01,18_to_64,74.1,25139
E92000001,England,nation,2020-05-01,6_to_17,4.2,339
E92000001,England,nation,2020-05-01,0_to_5,9.7,389
E92000001,England,nation,2020-05-01,85+,1142.0,15954
E92000001,England,nation,2020-05-01,65_to_84,357.5,32021
E92000001,England,nation,2020-04-30,18_to_64,73.1,24803
E92000001,England,nation,2020-04-30,6_to_17,4.2,335
E92000001,England,nation,2020-04-30,0_to_5,9.5,380
E92000001,England,nation,2020-04-30,85+,1123.5,15696
E92000001,England,nation,2020-04-30,65_to_84,352.3,31550
E92000001,England,nation,2020-04-29,18_to_64,72.0,24400
E92000001,England,nation,2020-04-29,6_to_17,4.1,330
E92000001,England,nation,2020-04-29,0_to_5,9.4,374
E92000001,England,nation,2020-04-29,85+,1101.0,15382
E92000001,England,nation,2020-04-29,65_to_84,346.7,31052
E92000001,England,nation,2020-04-28,18_to_64,70.9,24033
E92000001,England,nation,2020-04-28,6_to_17,4.0,320
E92000001,England,nation,2020-04-28,0_to_5,9.2,366
E92000001,England,nation,2020-04-28,85+,1076.3,15037
E92000001,England,nation,2020-04-28,65_to_84,340.4,30489
E92000001,England,nation,2020-04-27,18_to_64,69.7,23639
E92000001,England,nation,2020-04-27,6_to_17,3.9,317
E92000001,England,nation,2020-04-27,0_to_5,8.9,357
E92000001,England,nation,2020-04-27,85+,1052.7,14707
E92000001,England,nation,2020-04-27,65_to_84,334.2,29932
E92000001,England,nation,2020-04-26,18_to_64,68.4,23185
E92000001,England,nation,2020-04-26,6_to_17,3.8,309
E92000001,England,nation,2020-04-26,0_to_5,8.7,349
E92000001,England,nation,2020-04-26,85+,1030.2,14393
E92000001,England,nation,2020-04-26,65_to_84,328.0,29378
E92000001,England,nation,2020-04-25,18_to_64,67.3,22819
E92000001,England,nation,2020-04-25,6_to_17,3.8,303
E92000001,England,nation,2020-04-25,0_to_5,8.7,346
E92000001,England,nation,2020-04-25,85+,1007.1,14070
E92000001,England,nation,2020-04-25,65_to_84,322.4,28872
E92000001,England,nation,2020-04-24,18_to_64,66.4,22526
E92000001,England,nation,2020-04-24,6_to_17,3.7,298
E92000001,England,nation,2020-04-24,0_to_5,8.5,341
E92000001,England,nation,2020-04-24,85+,984.1,13749
E92000001,England,nation,2020-04-24,65_to_84,317.3,28419
E92000001,England,nation,2020-04-23,18_to_64,65.4,22161
E92000001,England,nation,2020-04-23,6_to_17,3.6,289
E92000001,England,nation,2020-04-23,0_to_5,8.3,333
E92000001,England,nation,2020-04-23,85+,959.7,13408
E92000001,England,nation,2020-04-23,65_to_84,311.2,27872
E92000001,England,nation,2020-04-22,18_to_64,64.2,21761
E92000001,England,nation,2020-04-22,6_to_17,3.5,283
E92000001,England,nation,2020-04-22,0_to_5,8.0,320
E92000001,England,nation,2020-04-22,85+,936.0,13076
E92000001,England,nation,2020-04-22,65_to_84,305.4,27352
E92000001,England,nation,2020-04-21,18_to_64,63.1,21392
E92000001,England,nation,2020-04-21,6_to_17,3.4,274
E92000001,England,nation,2020-04-21,0_to_5,7.9,315
E92000001,England,nation,2020-04-21,85+,911.3,12731
E92000001,England,nation,2020-04-21,65_to_84,298.9,26772
E92000001,England,nation,2020-04-20,18_to_64,61.8,20942
E92000001,England,nation,2020-04-20,6_to_17,3.4,270
E92000001,England,nation,2020-04-20,0_to_5,7.7,307
E92000001,England,nation,2020-04-20,85+,884.1,12351
E92000001,England,nation,2020-04-20,65_to_84,291.7,26131
E92000001,England,nation,2020-04-19,18_to_64,60.3,20462
E92000001,England,nation,2020-04-19,6_to_17,3.2,260
