areaCode,areaName,areaType,date,age,deaths,rollingSum,rollingRate
E92000001,England,nation,2020-05-28,60+,174.0,1218.0,9.0
E92000001,England,nation,2020-05-28,60_64,2.0,27.0,0.9
E92000001,England,nation,2020-05-28,65_69,4.0,58.0,2.1
E92000001,England,nation,2020-05-28,70_74,13.0,104.0,3.7
E92000001,England,nation,2020-05-28,75_79,19.0,154.0,7.9
E92000001,England,nation,2020-05-28,80_84,40.0,253.0,17.6
E92000001,England,nation,2020-05-28,85_89,49.0,290.0,33.0
E92000001,England,nation,2020-05-28,90+,47.0,332.0,64.2
E92000001,England,nation,2020-05-27,00_04,0.0,0.0,0.0
E92000001,England,nation,2020-05-27,00_59,9.0,61.0,0.1
E92000001,England,nation,2020-05-27,05_09,0.0,0.0,0.0
E92000001,England,nation,2020-05-27,10_14,0.0,0.0,0.0
E92000001,England,nation,2020-05-27,15_19,0.0,0.0,0.0
E92000001,England,nation,2020-05-27,20_24,0.0,0.0,0.0
E92000001,England,nation,2020-05-27,25_29,1.0,2.0,0.1
E92000001,England,nation,2020-05-27,30_34,0.0,1.0,0.0
E92000001,England,nation,2020-05-27,35_39,1.0,1.0,0.0
E92000001,England,nation,2020-05-27,40_44,1.0,4.0,0.1
E92000001,England,nation,2020-05-27,45_49,1.0,9.0,0.2
E92000001,England,nation,2020-05-27,50_54,4.0,15.0,0.4
E92000001,England,nation,2020-05-27,55_59,1.0,29.0,0.8
E92000001,England,nation,2020-05-27,60+,161.0,1238.0,9.2
E92000001,England,nation,2020-05-27,60_64,3.0,32.0,1.0
E92000001,England,nation,2020-05-27,65_69,12.0,62.0,2.2
E92000001,England,nation,2020-05-27,70_74,22.0,109.0,3.9
E92000001,England,nation,2020-05-27,75_79,20.0,166.0,8.6
E92000001,England,nation,2020-05-27,80_84,35.0,249.0,17.3
E92000001,England,nation,2020-05-27,85_89,30.0,286.0,32.5
E92000001,England,nation,2020-05-27,90+,39.0,334.0,64.6
E92000001,England,nation,2020-05-26,00_04,0.0,0.0,0.0
E92000001,England,nation,2020-05-26,00_59,5.0,58.0,0.1
E92000001,England,nation,2020-05-26,05_09,0.0,0.0,0.0
E92000001,England,nation,2020-05-26,10_14,0.0,0.0,0.0
E92000001,England,nation,2020-05-26,15_19,0.0,0.0,0.0
E92000001,England,nation,2020-05-26,20_24,0.0,0.0,0.0
E92000001,England,nation,2020-05-26,25_29,1.0,1.0,0.0
E92000001,England,nation,2020-05-26,30_34,0.0,1.0,0.0
E92000001,England,nation,2020-05-26,35_39,0.0,0.0,0.0
E92000001,England,nation,2020-05-26,40_44,0.0,3.0,0.1
E92000001,England,nation,2020-05-26,45_49,0.0,9.0,0.2
E92000001,England,nation,2020-05-26,50_54,1.0,12.0,0.3
E92000001,England,nation,2020-05-26,55_59,3.0,32.0,0.9
E92000001,England,nation,2020-05-26,60+,183.0,1305.0,9.7
E92000001,England,nation,2020-05-26,60_64,3.0,36.0,1.2
E92000001,England,nation,2020-05-26,65_69,11.0,60.0,2.1
E92000001,England,nation,2020-05-26,70_74,14.0,97.0,3.5
E92000001,England,nation,2020-05-26,75_79,29.0,177.0,9.1
E92000001,England,nation,2020-05-26,80_84,29.0,259.0,18.0
E92000001,England,nation,2020-05-26,85_89,49.0,313.0,35.6
E92000001,England,nation,2020-05-26,90+,48.0,363.0,70.2
E92000001,England,nation,2020-05-25,00_04,0.0,0.0,0.0
E92000001,England,nation,2020-05-25,00_59,9.0,62.0,0.1
E92000001,England,nation,2020-05-25,05_09,0.0,0.0,0.0
E92000001,England,nation,2020-05-25,10_14,0.0,0.0,0.0
E92000001,England,nation,2020-05-25,15_19,0.0,0.0,0.0
E92000001,England,nation,2020-05-25,20_24,0.0,0.0,0.0
E92000001,England,nation,2020-05-25,25_29,0.0,0.0,0.0
E92000001,England,nation,2020-05-25,30_34,0.0,1.0,0.0
E92000001,England,nation,2020-05-25,35_39,0.0,0.0,0.0
E92000001,England,nation,2020-05-25,40_44,0.0,5.0,0.1
E92000001,England,nation,2020-05-25,45_49,0.0,11.0,0.3
E92000001,England,nation,2020-05-25,50_54,1.0,13.0,0.3
E92000001,England,nation,2020-05-25,55_59,8.0,32.0,0.9
E92000001,England,nation,2020-05-25,60+,167.0,1344.0,10.0
E92000001,England,nation,2020-05-25,60_64,7.0,36.0,1.2
E92000001,England,nation,2020-05-25,65_69,7.0,64.0,2.3
E92000001,England,nation,2020-05-25,70_74,17.0,105.0,3.8
E92000001,England,nation,2020-05-25,75_79,23.0,175.0,9.0
E92000001,England,nation,2020-05-25,80_84,36.0,266.0,18.5
E92000001,England,nation,2020-05-25,85_89,35.0,315.0,35.8
E92000001,England,nation,2020-05-25,90+,42.0,383.0,74.0
E92000001,England,nation,2020-05-24,00_04,0.0,0.0,0.0
E92000001,England,nation,2020-05-24,00_59,9.0,62.0,0.1
E92000001,England,nation,2020-05-24,05_09,0.0,0.0,0.0
E92000001,England,nation,2020-05-24,10_14,0.0,0.0,0.0
E92000001,England,nation,2020-05-24,15_19,0.0,0.0,0.0
E92000001,England,nation,2020-05-24,20_24,0.0,0.0,0.0
E92000001,England,nation,2020-05-24,25_29,0.0,0.0,0.0
E92000001,England,nation,2020-05-24,30_34,0.0,1.0,0.0
E92000001,England,nation,2020-05-24,35_39,0.0,0.0,0.0
E92000001,England,nation,2020-05-24,40_44,0.0,5.0,0.1
E92000001,England,nation,2020-05-24,45_49,1.0,12.0,0.3
E92000001,England,nation,2020-05-24,50_54,4.0,18.0,0.5
E92000001,England,nation,2020-05-24,55_59,4.0,26.0,0.7
E92000001,England,nation,2020-05-24,60+,160.0,1421.0,10.6
E92000001,England,nation,2020-05-24,60_64,0.0,33.0,1.1
E92000001,England,nation,2020-05-24,65_69,10.0,69.0,2.5
E92000001,England,nation,2020-05-24,70_74,11.0,108.0,3.9
E92000001,England,nation,2020-05-24,75_79,24.0,187.0,9.6
E92000001,England,nation,2020-05-24,80_84,33.0,279.0,19.4
E92000001,England,nation,2020-05-24,85_89,42.0,347.0,39.4
E92000001,England,nation,2020-05-24,90+,40.0,398.0,76.9
E92000001,England,nation,2020-05-23,00_04,0.0,0.0,0.0
E92000001,England,nation,2020-05-23,00_59,13.0,63.0,0.1
E92000001,England,nation,2020-05-23,05_09,0.0,0.0,0.0
E92000001,England,nation,2020-05-23,10_14,0.0,1.0,0.0
E92000001,England,nation,2020-05-23,15_19,0.0,0.0,0.0
E92000001,England,nation,2020-05-23,20_24,0.0,0.0,0.0
E92000001,England,nation,2020-05-23,25_29,0.0,0.0,0.0
E92000001,England,nation,2020-05-23,30_34,0.0,1.0,0.0
E92000001,England,nation,2020-05-23,35_39,0.0,0.0,0.0
E92000001,England,nation,2020-05-23,40_44,3.0,6.0,0.2
E92000001,England,nation,2020-05-23,45_49,2.0,12.0,0.3
E92000001,England,nation,2020-05-23,50_54,2.0,15.0,0.4
E92000001,England,nation,2020-05-23,55_59,6.0,28.0,0.8
E92000001,England,nation,2020-05-23,60+,187.0,1474.0,10.9
E92000001,England,nation,2020-05-23,60_64,6.0,36.0,1.2
E92000001,England,nation,2020-05-23,65_69,6.0,65.0,2.3
E92000001,England,nation,2020-05-23,70_74,13.0,118.0,4.2
E92000001,England,nation,2020-05-23,75_79,21.0,192.0,9.9
E92000001,England,nation,2020-05-23,80_84,43.0,281.0,19.5
E92000001,England,nation,2020-05-23,85_89,51.0,363.0,41.3
E92000001,England,nation,2020-05-23,90+,47.0,419.0,81.0
E92000001,England,nation,2020-05-22,00_04,0.0,1.0,0.0
E92000001,England,nation,2020-05-22,00_59,9.0,67.0,0.2
E92000001,England,nation,2020-05-22,05_09,0.0,0.0,0.0
E92000001,England,nation,2020-05-22,10_14,0.0,1.0,0.0
E92000001,England,nation,2020-05-22,15_19,0.0,0.0,0.0
E92000001,England,nation,2020-05-22,20_24,0.0,0.0,0.0
E92000001,England,nation,2020-05-22,25_29,0.0,0.0,0.0
E92000001,England,nation,2020-05-22,30_34,0.0,1.0,0.0
E92000001,England,nation,2020-05-22,35_39,0.0,0.0,0.0
E92000001,England,nation,2020-05-22,40_44,0.0,3.0,0.1
E92000001,England,nation,2020-05-22,45_49,2.0,13.0,0.3
E92000001,England,nation,2020-05-22,50_54,1.0,19.0,0.5
E92000001,England,nation,2020-05-22,55_59,6.0,29.0,0.8
E92000001,England,nation,2020-05-22,60+,186.0,1538.0,11.4
E92000001,England,nation,2020-05-22,60_64,6.0,35.0,1.1
E92000001,England,nation,2020-05-22,65_69,8.0,67.0,2.4
E92000001,England,nation,2020-05-22,70_74,14.0,128.0,4.6
E92000001,England,nation,2020-05-22,75_79,18.0,200.0,10.3
E92000001,England,nation,2020-05-22,80_84,37.0,294.0,20.4
E92000001,England,nation,2020-05-22,85_89,34.0,368.0,41.8
E92000001,England,nation,2020-05-22,90+,69.0,446.0,86.2
E92000001,England,nation,2020-05-21,00_04,0.0,1.0,0.0
E92000001,England,nation,2020-05-21,00_59,7.0,67.0,0.2
E92000001,England,nation,2020-05-21,05_09,0.0,1.0,0.0
E92000001,England,nation,2020-05-21,10_14,0.0,1.0,0.0
E92000001,England,nation,2020-05-21,15_19,0.0,0.0,0.0
E92000001,England,nation,2020-05-21,20_24,0.0,0.0,0.0
E92000001,England,nation,2020-05-21,25_29,0.0,0.0,0.0
E92000001,England,nation,2020-05-21,30_34,1.0,1.0,0.0
E92000001,England,nation,2020-05-21,35_39,0.0,0.0,0.0
E92000001,England,nation,2020-05-21,40_44,0.0,3.0,0.1
E92000001,England,nation,2020-05-21,45_49,3.0,13.0,0.3
E92000001,England,nation,2020-05-21,50_54,2.0,22.0,0.6
E92000001,England,nation,2020-05-21,55_59,1.0,25.0,0.7
E92000001,England,nation,2020-05-21,60+,194.0,1612.0,12.0
E92000001,England,nation,2020-05-21,60_64,7.0,36.0,1.2
E92000001,England,nation,2020-05-21,65_69,8.0,78.0,2.8
E92000001,England,nation,2020-05-21,70_74,18.0,130.0,4.7
E92000001,England,nation,2020-05-21,75_79,31.0,213.0,11.0
E92000001,England,nation,2020-05-21,80_84,36.0,303.0,21.0
E92000001,England,nation,2020-05-21,85_89,45.0,400.0,45.5
E92000001,England,nation,2020-05-21,90+,49.0,452.0,87.4
E92000001,England,nation,2020-05-20,00_04,0.0,1.0,0.0
E92000001,England,nation,2020-05-20,00_59,6.0,77.0,0.2
E92000001,England,nation,2020-05-20,05_09,0.0,1.0,0.0
E92000001,England,nation,2020-05-20,10_14,0.0,1.0,0.0
E92000001,England,nation,2020-05-20,15_19,0.0,0.0,0.0
E92000001,England,nation,2020-05-20,20_24,0.0,0.0,0.0
E92000001,England,nation,2020-05-20,25_29,0.0,0.0,0.0
E92000001,England,nation,2020-05-20,30_34,0.0,0.0,0.0
E92000001,England,nation,2020-05-20,35_39,0.0,0.0,0.0
E92000001,England,nation,2020-05-20,40_44,0.0,4.0,0.1
E92000001,England,nation,2020-05-20,45_49,1.0,11.0,0.3
E92000001,England,nation,2020-05-20,50_54,1.0,26.0,0.7
E92000001,England,nation,2020-05-20,55_59,4.0,33.0,0.9
E92000001,England,nation,2020-05-20,60+,228.0,1678.0,12.5
E92000001,England,nation,2020-05-20,60_64,7.0,31.0,1.0
E92000001,England,nation,2020-05-20,65_69,10.0,79.0,2.8
E92000001,England,nation,2020-05-20,70_74,10.0,135.0,4.9
E92000001,England,nation,2020-05-20,75_79,31.0,215.0,11.1
E92000001,England,nation,2020-05-20,80_84,45.0,319.0,22.2
E92000001,England,nation,2020-05-20,85_89,57.0,417.0,47.4
E92000001,England,nation,2020-05-20,90+,68.0,482.0,93.2
E92000001,England,nation,2020-05-19,00_04,0.0,1.0,0.0
E92000001,England,nation,2020-05-19,00_59,9.0,87.0,0.2
E92000001,England,nation,2020-05-19,05_09,0.0,1.0,0.0
E92000001,England,nation,2020-05-19,10_14,0.0,1.0,0.0
E92000001,England,nation,2020-05-19,15_19,0.0,1.0,0.0
E92000001,England,nation,2020-05-19,20_24,0.0,0.0,0.0
E92000001,England,nation,2020-05-19,25_29,0.0,0.0,0.0
E92000001,England,nation,2020-05-19,30_34,0.0,1.0,0.0
E92000001,England,nation,2020-05-19,35_39,0.0,2.0,0.1
E92000001,England,nation,2020-05-19,40_44,2.0,6.0,0.2
E92000001,England,nation,2020-05-19,45_49,2.0,12.0,0.3
E92000001,England,nation,2020-05-19,50_54,2.0,27.0,0.7
E92000001,England,nation,2020-05-19,55_59,3.0,35.0,1.0
E92000001,England,nation,2020-05-19,60+,222.0,1690.0,12.6
E92000001,England,nation,2020-05-19,60_64,3.0,26.0,0.8
E92000001,England,nation,2020-05-19,65_69,15.0,78.0,2.8
E92000001,England,nation,2020-05-19,70_74,22.0,141.0,5.1
E92000001,England,nation,2020-05-19,75_79,27.0,223.0,11.5
E92000001,England,nation,2020-05-19,80_84,36.0,318.0,22.1
E92000001,England,nation,2020-05-19,85_89,51.0,419.0,47.6
E92000001,England,nation,2020-05-19,90+,68.0,485.0,93.8
E92000001,England,nation,2020-05-18,00_04,0.0,1.0,0.0
E92000001,England,nation,2020-05-18,00_59,9.0,89.0,0.2
E92000001,England,nation,2020-05-18,05_09,0.0,1.0,0.0
E92000001,England,nation,2020-05-18,10_14,0.0,1.0,0.0
E92000001,England,nation,2020-05-18,15_19,0.0,1.0,0.0
E92000001,England,nation,2020-05-18,20_24,0.0,0.0,0.0
E92000001,England,nation,2020-05-18,25_29,0.0,0.0,0.0
E92000001,England,nation,2020-05-18,30_34,0.0,1.0,0.0
E92000001,England,nation,2020-05-18,35_39,0.0,3.0,0.1
E92000001,England,nation,2020-05-18,40_44,0.0,7.0,0.2
E92000001,England,nation,2020-05-18,45_49,1.0,11.0,0.3
E92000001,England,nation,2020-05-18,50_54,6.0,26.0,0.7
E92000001,England,nation,2020-05-18,55_59,2.0,37.0,1.0
E92000001,England,nation,2020-05-18,60+,244.0,1732.0,12.9
E92000001,England,nation,2020-05-18,60_64,4.0,31.0,1.0
E92000001,England,nation,2020-05-18,65_69,12.0,87.0,3.1
E92000001,England,nation,2020-05-18,70_74,20.0,138.0,5.0
E92000001,England,nation,2020-05-18,75_79,35.0,228.0,11.7
E92000001,England,nation,2020-05-18,80_84,49.0,330.0,22.9
E92000001,England,nation,2020-05-18,85_89,67.0,437.0,49.7
E92000001,England,nation,2020-05-18,90+,57.0,481.0,93.0
E92000001,England,nation,2020-05-17,00_04,0.0,1.0,0.0
E92000001,England,nation,2020-05-17,00_59,10.0,93.0,0.2
E92000001,England,nation,2020-05-17,05_09,0.0,1.0,0.0
E92000001,England,nation,2020-05-17,10_14,1.0,1.0,0.0
E92000001,England,nation,2020-05-17,15_19,0.0,1.0,0.0
E92000001,England,nation,2020-05-17,20_24,0.0,0.0,0.0
E92000001,England,nation,2020-05-17,25_29,0.0,0.0,0.0
E92000001,England,nation,2020-05-17,30_34,0.0,1.0,0.0
E92000001,England,nation,2020-05-17,35_39,0.0,3.0,0.1
E92000001,England,nation,2020-05-17,40_44,1.0,7.0,0.2
E92000001,England,nation,2020-05-17,45_49,1.0,13.0,0.3
E92000001,England,nation,2020-05-17,50_54,1.0,22.0,0.6
E92000001,England,nation,2020-05-17,55_59,6.0,43.0,1.2
E92000001,England,nation,2020-05-17,60+,213.0,1735.0,12.9
E92000001,England,nation,2020-05-17,60_64,3.0,33.0,1.1
E92000001,England,nation,2020-05-17,65_69,6.0,93.0,3.3
E92000001,England,nation,2020-05-17,70_74,21.0,134.0,4.8
E92000001,England,nation,2020-05-17,75_79,29.0,220.0,11.3
E92000001,England,nation,2020-05-17,80_84,35.0,338.0,23.5
E92000001,England,nation,2020-05-17,85_89,58.0,419.0,47.6
E92000001,England,nation,2020-05-17,90+,61.0,498.0,96.3
E92000001,England,nation,2020-05-16,00_04,1.0,1.0,0.0
E92000001,England,nation,2020-05-16,00_59,17.0,97.0,0.2
E92000001,England,nation,2020-05-16,05_09,0.0,1.0,0.0
E92000001,England,nation,2020-05-16,10_14,0.0,0.0,0.0
E92000001,England,nation,2020-05-16,15_19,0.0,1.0,0.0
E92000001,England,nation,2020-05-16,20_24,0.0,0.0,0.0
E92000001,England,nation,2020-05-16,25_29,0.0,1.0,0.0
E92000001,England,nation,2020-05-16,30_34,0.0,1.0,0.0
E92000001,England,nation,2020-05-16,35_39,0.0,5.0,0.1
E92000001,England,nation,2020-05-16,40_44,0.0,6.0,0.2
E92000001,England,nation,2020-05-16,45_49,3.0,14.0,0.4
E92000001,England,nation,2020-05-16,50_54,6.0,25.0,0.6
E92000001,England,nation,2020-05-16,55_59,7.0,42.0,1.1
E92000001,England,nation,2020-05-16,60+,251.0,1808.0,13.4
E92000001,England,nation,2020-05-16,60_64,5.0,39.0,1.3
E92000001,England,nation,2020-05-16,65_69,8.0,102.0,3.6
E92000001,England,nation,2020-05-16,70_74,23.0,132.0,4.7
E92000001,England,nation,2020-05-16,75_79,29.0,227.0,11.7
E92000001,England,nation,2020-05-16,80_84,56.0,364.0,25.3
E92000001,England,nation,2020-05-16,85_89,56.0,438.0,49.8
E92000001,England,nation,2020-05-16,90+,74.0,506.0,97.8
E92000001,England,nation,2020-05-15,00_04,0.0,0.0,0.0
E92000001,England,nation,2020-05-15,00_59,9.0,94.0,0.2
E92000001,England,nation,2020-05-15,05_09,1.0,1.0,0.0
E92000001,England,nation,2020-05-15,10_14,0.0,0.0,0.0
E92000001,England,nation,2020-05-15,15_19,0.0,1.0,0.0
E92000001,England,nation,2020-05-15,20_24,0.0,0.0,0.0
E92000001,England,nation,2020-05-15,25_29,0.0,2.0,0.1
E92000001,England,nation,2020-05-15,30_34,0.0,1.0,0.0
E92000001,England,nation,2020-05-15,35_39,0.0,6.0,0.2
E92000001,England,nation,2020-05-15,40_44,0.0,6.0,0.2
E92000001,England,nation,2020-05-15,45_49,2.0,15.0,0.4
E92000001,England,nation,2020-05-15,50_54,4.0,21.0,0.5
E92000001,England,nation,2020-05-15,55_59,2.0,41.0,1.1
E92000001,England,nation,2020-05-15,60+,260.0,1873.0,13.9
E92000001,England,nation,2020-05-15,60_64,7.0,41.0,1.3
E92000001,England,nation,2020-05-15,65_69,19.0,105.0,3.8
E92000001,England,nation,2020-05-15,70_74,16.0,135.0,4.9
E92000001,England,nation,2020-05-15,75_79,31.0,236.0,12.2
E92000001,England,nation,2020-05-15,80_84,46.0,376.0,26.1
E92000001,England,nation,2020-05-15,85_89,66.0,457.0,51.9
E92000001,England,nation,2020-05-15,90+,75.0,523.0,101.1
E92000001,England,nation,2020-05-14,00_04,0.0,0.0,0.0
E92000001,England,nation,2020-05-14,00_59,17.0,96.0,0.2
E92000001,England,nation,2020-05-14,05_09,0.0,0.0,0.0
E92000001,England,nation,2020-05-14,10_14,0.0,0.0,0.0
E92000001,England,nation,2020-05-14,15_19,0.0,1.0,0.0
E92000001,England,nation,2020-05-14,20_24,0.0,0.0,0.0
E92000001,England,nation,2020-05-14,25_29,0.0,2.0,0.1
E92000001,England,nation,2020-05-14,30_34,0.0,2.0,0.1
E92000001,England,nation,2020-05-14,35_39,0.0,6.0,0.2
E92000001,England,nation,2020-05-14,40_44,1.0,6.0,0.2
E92000001,England,nation,2020-05-14,45_49,1.0,17.0,0.5
E92000001,England,nation,2020-05-14,50_54,6.0,19.0,0.5
E92000001,England,nation,2020-05-14,55_59,9.0,43.0,1.2
E92000001,England,nation,2020-05-14,60+,260.0,1932.0,14.3
E92000001,England,nation,2020-05-14,60_64,2.0,43.0,1.4
E92000001,England,nation,2020-05-14,65_69,9.0,109.0,3.9
E92000001,England,nation,2020-05-14,70_74,23.0,150.0,5.4
E92000001,England,nation,2020-05-14,75_79,33.0,241.0,12.4
E92000001,England,nation,2020-05-14,80_84,52.0,383.0,26.6
E92000001,England,nation,2020-05-14,85_89,62.0,471.0,53.5
E92000001,England,nation,2020-05-14,90+,79.0,535.0,103.4
E92000001,England,nation,2020-05-13,00_04,0.0,0.0,0.0
E92000001,England,nation,2020-05-13,00_59,16.0,92.0,0.2
E92000001,England,nation,2020-05-13,05_09,0.0,0.0,0.0
E92000001,England,nation,2020-05-13,10_14,0.0,0.0,0.0
E92000001,England,nation,2020-05-13,15_19,1.0,1.0,0.0
E92000001,England,nation,2020-05-13,20_24,0.0,0.0,0.0
E92000001,England,nation,2020-05-13,25_29,0.0,3.0,0.1
E92000001,England,nation,2020-05-13,30_34,1.0,2.0,0.1
E92000001,England,nation,2020-05-13,35_39,2.0,7.0,0.2
E92000001,England,nation,2020-05-13,40_44,2.0,7.0,0.2
E92000001,England,nation,2020-05-13,45_49,2.0,18.0,0.5
E92000001,England,nation,2020-05-13,50_54,2.0,17.0,0.4
E92000001,England,nation,2020-05-13,55_59,6.0,37.0,1.0
E92000001,England,nation,2020-05-13,60+,240.0,2058.0,15.3
E92000001,England,nation,2020-05-13,60_64,2.0,54.0,1.7
E92000001,England,nation,2020-05-13,65_69,9.0,123.0,4.4
E92000001,England,nation,2020-05-13,70_74,16.0,162.0,5.8
E92000001,England,nation,2020-05-13,75_79,39.0,251.0,12.9
E92000001,England,nation,2020-05-13,80_84,44.0,406.0,28.2
E92000001,England,nation,2020-05-13,85_89,59.0,503.0,57.2
E92000001,England,nation,2020-05-13,90+,71.0,559.0,108.1
E92000001,England,nation,2020-05-12,00_04,0.0,0.0,0.0
E92000001,England,nation,2020-05-12,00_59,11.0,88.0,0.2
E92000001,England,nation,2020-05-12,05_09,0.0,0.0,0.0
E92000001,England,nation,2020-05-12,10_14,0.0,0.0,0.0
E92000001,England,nation,2020-05-12,15_19,0.0,0.0,0.0
E92000001,England,nation,2020-05-12,20_24,0.0,1.0,0.0
E92000001,England,nation,2020-05-12,25_29,0.0,3.0,0.1
E92000001,England,nation,2020-05-12,30_34,0.0,1.0,0.0
E92000001,England,nation,2020-05-12,35_39,1.0,5.0,0.1
E92000001,England,nation,2020-05-12,40_44,3.0,6.0,0.2
E92000001,England,nation,2020-05-12,45_49,1.0,16.0,0.4
E92000001,England,nation,2020-05-12,50_54,1.0,19.0,0.5
E92000001,England,nation,2020-05-12,55_59,5.0,37.0,1.0
E92000001,England,nation,2020-05-12,60+,264.0,2196.0,16.3
E92000001,England,nation,2020-05-12,60_64,8.0,66.0,2.1
E92000001,England,nation,2020-05-12,65_69,24.0,150.0,5.4
E92000001,England,nation,2020-05-12,70_74,19.0,185.0,6.7
E92000001,England,nation,2020-05-12,75_79,32.0,259.0,13.3
E92000001,England,nation,2020-05-12,80_84,48.0,426.0,29.6
E92000001,England,nation,2020-05-12,85_89,69.0,530.0,60.2
E92000001,England,nation,2020-05-12,90+,64.0,580.0,112.1
E92000001,England,nation,2020-05-11,00_04,0.0,0.0,0.0
E92000001,England,nation,2020-05-11,00_59,13.0,102.0,0.2
E92000001,England,nation,2020-05-11,05_09,0.0,0.0,0.0
E92000001,England,nation,2020-05-11,10_14,0.0,0.0,0.0
E92000001,England,nation,2020-05-11,15_19,0.0,0.0,0.0
E92000001,England,nation,2020-05-11,20_24,0.0,1.0,0.0
E92000001,England,nation,2020-05-11,25_29,0.0,3.0,0.1
E92000001,England,nation,2020-05-11,30_34,0.0,2.0,0.1
E92000001,England,nation,2020-05-11,35_39,0.0,4.0,0.1
E92000001,England,nation,2020-05-11,40_44,0.0,5.0,0.1
E92000001,England,nation,2020-05-11,45_49,3.0,20.0,0.5
E92000001,England,nation,2020-05-11,50_54,2.0,25.0,0.6
E92000001,England,nation,2020-05-11,55_59,8.0,42.0,1.1
E92000001,England,nation,2020-05-11,60+,247.0,2299.0,17.1
E92000001,England,nation,2020-05-11,60_64,6.0,66.0,2.1
E92000001,England,nation,2020-05-11,65_69,18.0,151.0,5.4
E92000001,England,nation,2020-05-11,70_74,16.0,198.0,7.1
E92000001,England,nation,2020-05-11,75_79,27.0,284.0,14.6
E92000001,England,nation,2020-05-11,80_84,57.0,456.0,31.7
E92000001,England,nation,2020-05-11,85_89,49.0,546.0,62.1
E92000001,England,nation,2020-05-11,90+,74.0,598.0,115.6
E92000001,England,nation,2020-05-10,00_04,0.0,0.0,0.0
E92000001,England,nation,2020-05-10,00_59,14.0,108.0,0.3
E92000001,England,nation,2020-05-10,05_09,0.0,0.0,0.0
E92000001,England,nation,2020-05-10,10_14,0.0,0.0,0.0
E92000001,England,nation,2020-05-10,15_19,0.0,0.0,0.0
E92000001,England,nation,2020-05-10,20_24,0.0,1.0,0.0
E92000001,England,nation,2020-05-10,25_29,1.0,3.0,0.1
E92000001,England,nation,2020-05-10,30_34,0.0,4.0,0.1
E92000001,England,nation,2020-05-10,35_39,2.0,4.0,0.1
E92000001,England,nation,2020-05-10,40_44,0.0,6.0,0.2
E92000001,England,nation,2020-05-10,45_49,2.0,18.0,0.5
E92000001,England,nation,2020-05-10,50_54,4.0,28.0,0.7
E92000001,England,nation,2020-05-10,55_59,5.0,44.0,1.2
E92000001,England,nation,2020-05-10,60+,286.0,2445.0,18.2
E92000001,England,nation,2020-05-10,60_64,9.0,69.0,2.2
E92000001,England,nation,2020-05-10,65_69,15.0,150.0,5.4
E92000001,England,nation,2020-05-10,70_74,19.0,212.0,7.6
E92000001,England,nation,2020-05-10,75_79,36.0,311.0,16.0
E92000001,England,nation,2020-05-10,80_84,61.0,465.0,32.3
E92000001,England,nation,2020-05-10,85_89,77.0,594.0,67.5
E92000001,England,nation,2020-05-10,90+,69.0,644.0,124.5
E92000001,England,nation,2020-05-09,00_04,0.0,0.0,0.0
E92000001,England,nation,2020-05-09,00_59,14.0,107.0,0.2
E92000001,England,nation,2020-05-09,05_09,0.0,0.0,0.0
E92000001,England,nation,2020-05-09,10_14,0.0,0.0,0.0
E92000001,England,nation,2020-05-09,15_19,0.0,0.0,0.0
E92000001,England,nation,2020-05-09,20_24,0.0,1.0,0.0
E92000001,England,nation,2020-05-09,25_29,1.0,3.0,0.1
E92000001,England,nation,2020-05-09,30_34,0.0,4.0,0.1
E92000001,England,nation,2020-05-09,35_39,1.0,3.0,0.1
E92000001,England,nation,2020-05-09,40_44,0.0,6.0,0.2
E92000001,England,nation,2020-05-09,45_49,4.0,20.0,0.5
E92000001,England,nation,2020-05-09,50_54,2.0,27.0,0.7
E92000001,England,nation,2020-05-09,55_59,6.0,43.0,1.2
E92000001,England,nation,2020-05-09,60+,316.0,2534.0,18.8
E92000001,England,nation,2020-05-09,60_64,7.0,67.0,2.2
E92000001,England,nation,2020-05-09,65_69,11.0,153.0,5.5
E92000001,England,nation,2020-05-09,70_74,26.0,230.0,8.3
E92000001,England,nation,2020-05-09,75_79,38.0,326.0,16.8
E92000001,England,nation,2020-05-09,80_84,68.0,484.0,33.6
E92000001,England,nation,2020-05-09,85_89,75.0,602.0,68.4
E92000001,England,nation,2020-05-09,90+,91.0,672.0,129.9
E92000001,England,nation,2020-05-08,00_04,0.0,0.0,0.0
E92000001,England,nation,2020-05-08,00_59,11.0,113.0,0.3
E92000001,England,nation,2020-05-08,05_09,0.0,0.0,0.0
E92000001,England,nation,2020-05-08,10_14,0.0,0.0,0.0
E92000001,England,nation,2020-05-08,15_19,0.0,0.0,0.0
E92000001,England,nation,2020-05-08,20_24,0.0,1.0,0.0
E92000001,England,nation,2020-05-08,25_29,0.0,3.0,0.1
E92000001,England,nation,2020-05-08,30_34,1.0,4.0,0.1
E92000001,England,nation,2020-05-08,35_39,0.0,3.0,0.1
E92000001,England,nation,2020-05-08,40_44,0.0,9.0,0.3
E92000001,England,nation,2020-05-08,45_49,4.0,17.0,0.5
E92000001,England,nation,2020-05-08,50_54,2.0,29.0,0.7
E92000001,England,nation,2020-05-08,55_59,4.0,47.0,1.3
E92000001,England,nation,2020-05-08,60+,319.0,2622.0,19.5
E92000001,England,nation,2020-05-08,60_64,9.0,73.0,2.3
E92000001,England,nation,2020-05-08,65_69,23.0,162.0,5.8
